mode,task_id,episode,initial_state_id,environment_step,selected_horizon,execution_horizon,wall_ms,policy_ms,server_ms,predictor_ms,batched_teacher_ms,harp_residual_ms,harp_gripper_event_ms,selector_json
ordered_feedback_current_once,2,342,342,240,25,25,122.39861022680998,109.80603517964482,120.61611097306013,6.2378933653235435,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.7892662286758423,3.3075175285339355,1.8130404949188232,0.5808516144752502],""ordered_horizon_probability"":[0.14316270955008775,0.030258516862739476,0.11594507726001137,0.2549303592267889,0.4557033371003725],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.18459279090166092,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.160235196352005,0.030623111873865128,0.1282598078250885,0.2598496377468109,0.4210323393344879],""anchor_ordered_continuation_logits"":[1.6564792394638062,3.274219036102295,1.6693309545516968,0.4826066195964813],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.24,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,10,25,25,122.77872115373611,109.71254203468561,120.70372235029936,6.303165107965469,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":false,""ordered_continuation_logits"":[1.675984501838684,1.295732021331787,1.363694190979004,0.31438499689102173],""ordered_horizon_probability"":[0.1576279194606878,0.18101243970286585,0.13467964459158904,0.22228253962308872,0.3043974566217685],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.19753817468881607,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.1576279252767563,0.18101243674755096,0.1346796452999115,0.2222825288772583,0.30439743399620056],""anchor_ordered_continuation_logits"":[1.675984501838684,1.295732021331787,1.363694190979004,0.31438499689102173],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,35,20,20,120.56542793288827,108.42612711712718,118.82593389600515,6.267805118113756,nan,nan,nan,"{""raw_horizon"":20,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[2.2185521125793457,1.4362157583236694,1.4993171691894531,-0.3210386037826538],""ordered_horizon_probability"":[0.09809682993845369,0.17328449972669738,0.1329928625142287,0.3452112254865668,0.2504145823340534],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":20,""candidate_h"":20,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.1876610331237316,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.12047968804836273,0.1743410974740982,0.13781572878360748,0.32446053624153137,0.2429029792547226],""anchor_ordered_continuation_logits"":[1.9878954887390137,1.3974381685256958,1.415082573890686,-0.289501816034317],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,55,20,20,123.68544237688184,111.19854403659701,121.8205220066011,6.500183138996363,nan,nan,nan,"{""raw_horizon"":20,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.6493781805038452,1.4040786027908325,1.440868854522705,-0.2262820601463318],""ordered_horizon_probability"":[0.1611930079682091,0.1653873199324221,0.12889982343867584,0.30293292358269397,0.2415869250779991],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":20,""candidate_h"":20,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.2612108364701271,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.18200290203094482,0.16454440355300903,0.1365383118391037,0.2754191756248474,0.24149508774280548],""anchor_ordered_continuation_logits"":[1.502835988998413,1.379089593887329,1.3312716484069824,-0.13144519925117493],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":20,""episode_progress"":0.055,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,75,25,25,121.31168087944388,108.79076877608895,119.49661932885647,6.203308701515198,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.8195405006408691,1.6238816976547241,1.473886251449585,0.3476293683052063],""ordered_horizon_probability"":[0.13948901837552846,0.1417005430844885,0.13395222389489742,0.24210639227305106,0.3427518223720346],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.188315287232399,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.14280492067337036,0.1347510814666748,0.13867568969726562,0.224949911236763,0.3588184118270874],""anchor_ordered_continuation_logits"":[1.7921860218048096,1.6792106628417969,1.4373661279678345,0.4669385254383087],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":20,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,100,25,25,124.55519707873464,111.69711500406265,122.73024395108223,6.394425872713327,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[2.2549195289611816,2.1626691818237305,1.4638980627059937,0.4288691282272339],""ordered_horizon_probability"":[0.09492596036367663,0.09336133469400977,0.1524979680085783,0.25999192277348254,0.3992228141602528],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.19080890342593193,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.09521835297346115,0.08770934492349625,0.15547014772891998,0.25247901678085327,0.40912312269210815],""anchor_ordered_continuation_logits"":[2.251520872116089,2.231698989868164,1.448210597038269,0.48268797993659973],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.1,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,125,25,25,123.3280599117279,110.38958886638284,121.28145107999444,6.38636015355587,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[2.1345160007476807,2.1697638034820557,1.4763305187225342,0.09421881288290024],""ordered_horizon_probability"":[0.10578703429605678,0.0916557199590955,0.14926145260531534,0.31127108159992095,0.3420247115396114],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.2349279820919037,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.10568134486675262,0.09115307778120041,0.15862201154232025,0.2940526306629181,0.3504910171031952],""anchor_ordered_continuation_logits"":[2.135633707046509,2.176020622253418,1.402018427848816,0.17557638883590698],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.125,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,150,25,25,104.13738386705518,95.42474476620555,102.6208782568574,4.655743017792702,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[2.064882516860962,2.7516355514526367,1.3779233694076538,0.21510829031467438],""ordered_horizon_probability"":[0.11255720148159071,0.05324155102211668,0.1679603505421072,0.2974294805026303,0.3688114164515552],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.19567180424928665,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.1124471127986908,0.05351872742176056,0.18253231048583984,0.2766839861869812,0.3748178482055664],""anchor_ordered_continuation_logits"":[2.0659849643707275,2.7462427616119385,1.2723530530929565,0.30356401205062866],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.15,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,175,25,25,116.49587377905846,106.99894186109304,114.68214401975274,6.221923045814037,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.5885820388793945,2.6934046745300293,1.8092435598373413,0.19076725840568542],""ordered_horizon_probability"":[0.1695834876620216,0.052618225129913716,0.10945922101226369,0.3023915442956109,0.36594752190019014],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.2713128924369812,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.16912950575351715,0.051952194422483444,0.11795510351657867,0.28578585386276245,0.37517738342285156],""anchor_ordered_continuation_logits"":[1.5918092727661133,2.7075822353363037,1.7233940362930298,0.2721562683582306],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.175,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,200,25,25,123.48430464044213,109.72428601235151,121.25572795048356,6.342928856611252,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.898661732673645,2.8504879474639893,1.354421854019165,1.0227304697036743],""ordered_horizon_probability"":[0.13026001479793753,0.047536595667344084,0.1686737040535071,0.17285590892880814,0.4806737765524032],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.19723596051335335,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.14338798820972443,0.04923376441001892,0.17668037116527557,0.18244338035583496,0.44825446605682373],""anchor_ordered_continuation_logits"":[1.787431001663208,2.797212600708008,1.2724844217300415,0.8989213109016418],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.2,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,343,343,225,25,25,130.8009997010231,117.77820996940136,128.58015717938542,6.31403923034668,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.6523730754852295,3.0301101207733154,1.5935137271881104,0.5371201038360596],""ordered_horizon_probability"":[0.16078847952429862,0.038674211841756845,0.13520283753598256,0.24541379161247906,0.4199206794854829],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.6065638735890388,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.17918133735656738,0.03898394852876663,0.1496199369430542,0.25273263454437256,0.3794821798801422],""anchor_ordered_continuation_logits"":[1.5219039916992188,2.9984934329986572,1.4411308765411377,0.40647560358047485],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.225,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,10,25,25,123.10109101235867,111.01783905178308,120.96850527450442,6.279760971665382,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1576279252767563,0.18101243674755096,0.1346796452999115,0.2222825288772583,0.30439743399620056],""ordered_continuation_logits"":[1.675984501838684,1.295732021331787,1.363694190979004,0.31438499689102173],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,35,20,20,126.03585794568062,110.87805684655905,124.0282547660172,6.4717670902609825,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.12047968804836273,0.1743410974740982,0.13781572878360748,0.32446053624153137,0.2429029792547226],""ordered_continuation_logits"":[1.9878954887390137,1.3974381685256958,1.415082573890686,-0.289501816034317],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,55,20,20,120.4415881074965,107.93776623904705,118.59594332054257,6.296560168266296,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.18200290203094482,0.16454440355300903,0.1365383118391037,0.2754191756248474,0.24149508774280548],""ordered_continuation_logits"":[1.502835988998413,1.379089593887329,1.3312716484069824,-0.13144519925117493],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.055,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,75,25,25,123.42402804642916,111.12113716080785,121.26487074419856,6.795412860810757,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14280492067337036,0.1347510814666748,0.13867568969726562,0.224949911236763,0.3588184118270874],""ordered_continuation_logits"":[1.7921860218048096,1.6792106628417969,1.4373661279678345,0.4669385254383087],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,100,25,25,123.71191987767816,110.5466689914465,121.36509735137224,6.5467930398881435,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.09521835297346115,0.08770934492349625,0.15547014772891998,0.25247901678085327,0.40912312269210815],""ordered_continuation_logits"":[2.251520872116089,2.231698989868164,1.448210597038269,0.48268797993659973],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.1,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,125,25,25,121.45889969542623,108.81840623915195,119.60278637707233,6.252501159906387,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10568134486675262,0.09115307778120041,0.15862201154232025,0.2940526306629181,0.3504910171031952],""ordered_continuation_logits"":[2.135633707046509,2.176020622253418,1.402018427848816,0.17557638883590698],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.125,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,150,25,25,121.37633096426725,109.11412816494703,119.62936818599701,6.273258943110704,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1124471127986908,0.05351872742176056,0.18253231048583984,0.2766839861869812,0.3748178482055664],""ordered_continuation_logits"":[2.0659849643707275,2.7462427616119385,1.2723530530929565,0.30356401205062866],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.15,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,175,25,25,122.31699516996741,108.67932578548789,120.13311590999365,6.27945689484477,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16912950575351715,0.051952194422483444,0.11795510351657867,0.28578585386276245,0.37517738342285156],""ordered_continuation_logits"":[1.5918092727661133,2.7075822353363037,1.7233940362930298,0.2721562683582306],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.175,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,200,25,25,125.42437016963959,111.79929785430431,123.61520901322365,6.754585076123476,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14338798820972443,0.04923376441001892,0.17668037116527557,0.18244338035583496,0.44825446605682373],""ordered_continuation_logits"":[1.787431001663208,2.797212600708008,1.2724844217300415,0.8989213109016418],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.2,""budget_fraction"":0.5}"
ordered_transformer,2,343,343,225,25,25,121.15846714004874,108.90521993860602,119.35737309977412,6.342160049825907,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.17918133735656738,0.03898394852876663,0.1496199369430542,0.25273263454437256,0.3794821798801422],""ordered_continuation_logits"":[1.5219039916992188,2.9984934329986572,1.4411308765411377,0.40647560358047485],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.225,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,10,25,25,122.17791611328721,109.51526323333383,120.28005067259073,6.4641740173101425,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16499415040016174,0.15741783380508423,0.1316247433423996,0.22839154303073883,0.3175716996192932],""ordered_continuation_logits"":[1.6215287446975708,1.4596357345581055,1.42259681224823,0.3296421766281128],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,35,20,20,119.85270865261555,108.7303776293993,118.07658523321152,6.256299093365669,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.11461374163627625,0.17461644113063812,0.15174953639507294,0.30021706223487854,0.25880318880081177],""ordered_continuation_logits"":[2.0444562435150146,1.4037567377090454,1.3039542436599731,-0.1484377086162567],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,55,20,20,103.1198282726109,94.3215498700738,101.47025994956493,4.578778985887766,nan,nan,nan,"{""raw_horizon"":20,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.16469866037368774,0.16640642285346985,0.14124968647956848,0.2801631689071655,0.24748195707798004],""ordered_continuation_logits"":[1.6236748695373535,1.3911936283111572,1.3178948163986206,-0.12403443455696106],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.055,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,75,25,25,117.57892183959484,108.53103501722217,115.89827202260494,8.1172208301723,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.12238519638776779,0.11697476357221603,0.14787106215953827,0.24398720264434814,0.3687817454338074],""ordered_continuation_logits"":[1.9700343608856201,1.872201919555664,1.4216471910476685,0.4130890965461731],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":20,""episode_progress"":0.075,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,100,25,25,124.36428619548678,111.6082570515573,122.28412786498666,6.3284640200436115,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.07730311900377274,0.07164515554904938,0.13782142102718353,0.23509640991687775,0.4781338572502136],""ordered_continuation_logits"":[2.4795663356781006,2.4747471809387207,1.6438454389572144,0.7098951935768127],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.1,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,125,25,25,125.29573729261756,112.31449292972684,123.30353492870927,6.256320979446173,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.10843636840581894,0.09420821070671082,0.18715739250183105,0.28386804461479187,0.3263300061225891],""ordered_continuation_logits"":[2.1068131923675537,2.1357932090759277,1.1818336248397827,0.13939964771270752],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.125,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,150,25,25,120.76123338192701,107.66357369720936,118.41211328282952,6.158255971968174,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.13601109385490417,0.058912232518196106,0.15852323174476624,0.28638654947280884,0.3601668179035187],""ordered_continuation_logits"":[1.8488233089447021,2.6148886680603027,1.4057546854019165,0.2292248010635376],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.15,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,175,25,25,107.63729875907302,98.9697608165443,105.86956096813083,5.79894008114934,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.17972101271152496,0.05307568609714508,0.1254231333732605,0.3015269935131073,0.34025320410728455],""ordered_continuation_logits"":[1.51823890209198,2.6710329055786133,1.6325528621673584,0.12083041667938232],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.175,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,200,25,25,123.19931015372276,110.3827329352498,120.71395991370082,6.599447689950466,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.14398959279060364,0.043028172105550766,0.1564440280199051,0.20353083312511444,0.4530073404312134],""ordered_continuation_logits"":[1.7825415134429932,2.938854217529297,1.4342825412750244,0.8000907301902771],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.2,""budget_fraction"":0.5}"
ordered_transformer,2,344,344,225,25,25,122.51820974051952,109.85820414498448,120.41191477328539,6.280334200710058,nan,nan,nan,"{""raw_horizon"":25,""budget_limited"":0.0,""selector_policy"":""ordered_transformer"",""ordered_horizon_probability"":[0.1451227068901062,0.04508552700281143,0.12687979638576508,0.31620967388153076,0.3667023479938507],""ordered_continuation_logits"":[1.7733783721923828,2.8882157802581787,1.6831259727478027,0.14814499020576477],""candidate_horizons"":[5,10,15,20,25],""previous_horizon"":25,""episode_progress"":0.225,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,344,344,10,25,25,121.48318719118834,108.52650972083211,119.52954484149814,6.157368887215853,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":false,""ordered_continuation_logits"":[1.6215287446975708,1.4596357345581055,1.42259681224823,0.3296421766281128],""ordered_horizon_probability"":[0.16499414550730826,0.15741784626997066,0.1316247285218512,0.2283915574270703,0.31757172227379965],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.36456529051065445,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.16499415040016174,0.15741783380508423,0.1316247433423996,0.22839154303073883,0.3175716996192932],""anchor_ordered_continuation_logits"":[1.6215287446975708,1.4596357345581055,1.42259681224823,0.3296421766281128],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":10,""episode_progress"":0.01,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,344,344,35,20,20,122.51771613955498,110.35440489649773,120.73000613600016,6.40344200655818,nan,nan,nan,"{""raw_horizon"":20,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[2.2886972427368164,1.4453365802764893,1.411138653755188,-0.17931446433067322],""ordered_horizon_probability"":[0.09206338658380726,0.17316195108930965,0.14405589585740933,0.32176976002967406,0.26894900643979974],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":20,""candidate_h"":20,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.19110413268208504,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.11461374163627625,0.17461644113063812,0.15174953639507294,0.30021706223487854,0.25880318880081177],""anchor_ordered_continuation_logits"":[2.0444562435150146,1.4037567377090454,1.3039542436599731,-0.1484377086162567],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":25,""episode_progress"":0.035,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,344,344,55,20,20,124.01735410094261,110.70039821788669,122.07896262407303,6.441211793571711,nan,nan,nan,"{""raw_horizon"":20,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.8553496599197388,1.4422508478164673,1.4298319816589355,-0.15987399220466614],""ordered_horizon_probability"":[0.13524600831234412,0.1653383982299358,0.13507454191626433,0.3046784690557147,0.25966258248574103],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":20,""candidate_h"":20,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.27868058532476425,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.16469866037368774,0.16640642285346985,0.14124968647956848,0.2801631689071655,0.24748195707798004],""anchor_ordered_continuation_logits"":[1.6236748695373535,1.3911936283111572,1.3178948163986206,-0.12403443455696106],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":20,""episode_progress"":0.055,""budget_fraction"":0.5}"
ordered_feedback_current_once,2,344,344,75,25,25,120.26566592976451,108.17526001483202,118.43961989507079,6.167649757117033,nan,nan,nan,"{""raw_horizon"":25,""selector_policy"":""ordered_feedback_current_once"",""feedback_variant"":""current"",""feedback_history_valid"":true,""ordered_continuation_logits"":[1.9993176460266113,1.8191437721252441,1.4729470014572144,0.28760218620300293],""ordered_horizon_probability"":[0.11927458342990292,0.12289347000343513,0.14133194273339927,0.2642263486192385,0.3522736552140241],""candidate_horizons"":[5,10,15,20,25],""anchor_h"":25,""candidate_h"":25,""candidate_evaluated"":true,""first_disagreement_intervened"":false,""has_intervened_before_decision"":false,""has_intervened"":false,""selector_postprocess_ms"":0.21849898621439934,""budget_limited"":0.0,""anchor_ordered_horizon_probability"":[0.12238519638776779,0.11697476357221603,0.14787106215953827,0.24398720264434814,0.3687817454338074],""anchor_ordered_continuation_logits"":[1.9700343608856201,1.872201919555664,1.4216471910476685,0.4130890965461731],""anchor_candidate_horizons"":[5,10,15,20,25],""intervention_environment_step"":null,""previous_horizon"":20,""episode_progress"":0.075,""budget_fraction"":0.5}"
